Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Item_Outlet_Sales,Item_Identifier,Item_Fat_Content,Item_Type,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type
16.75,0.08165147,258.3988,2009,1541.9928,FDY55,Low Fat,Fruits and Vegetables,OUT018,Medium,Tier 3,Supermarket Type2
12.857645184135976,0.028723187,131.831,1985,3635.268,NCW29,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3
10.895,0.020994339,255.6672,2002,4346.3424,NCT05,Low Fat,Health and Hygiene,OUT045,Medium,Tier 2,Supermarket Type1
16.85,0.026561057,93.712,1999,466.06,FDN50,Regular,Canned,OUT049,Medium,Tier 1,Supermarket Type1
20.0,0.100262068,169.6132,1998,169.1132,FDU60,Regular,Baking Goods,OUT010,Medium,Tier 3,Grocery Store
16.0,0.057012606,225.0404,1987,5851.0504,FDX02,Low Fat,Dairy,OUT013,High,Tier 3,Supermarket Type1
16.0,0.041009558,141.2496,1999,2681.8424,FDL34,Low Fat,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type1
8.93,0.028578012,152.234,2007,3828.35,DRF27,Low Fat,Dairy,OUT017,Medium,Tier 2,Supermarket Type1
9.6,0.0,101.699,1999,2373.577,FDZ35,Regular,Breads,OUT049,Medium,Tier 1,Supermarket Type1
12.857645184135976,0.045088724,39.7138,1985,1096.5726,DRF03,Low Fat,Dairy,OUT027,Medium,Tier 3,Supermarket Type3
12.857645184135976,0.018757586,96.9384,1985,2167.8448,NCO41,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3
9.8,0.056500895,85.8908,2002,1845.5976,FDQ59,Regular,Breads,OUT045,Medium,Tier 2,Supermarket Type1
9.6,0.024576875,186.6214,2009,1884.214,NCZ53,Low Fat,Health and Hygiene,OUT018,Medium,Tier 3,Supermarket Type2
12.857645184135976,0.188038372,146.4076,1985,147.8076,FDZ33,Low Fat,Snack Foods,OUT019,Small,Tier 1,Grocery Store
7.945,0.015908485,161.421,2002,3425.541,FDD34,Low Fat,Snack Foods,OUT045,Medium,Tier 2,Supermarket Type1
7.475,0.075845634,156.0656,1999,1853.5872,NCM06,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type1
14.85,0.098803088,169.7474,2009,673.7896,FDY43,Low Fat,Fruits and Vegetables,OUT018,Medium,Tier 3,Supermarket Type2
16.6,0.227189581,173.9422,1998,172.4422,DRM23,Low Fat,Hard Drinks,OUT010,Medium,Tier 3,Grocery Store
10.5,0.041459804,39.2164,1999,540.6296,FDT20,Low Fat,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type1
8.63,0.032882271,113.5518,1987,2732.4432,FDG46,Regular,Snack Foods,OUT013,High,Tier 3,Supermarket Type1
21.0,0.049583899,193.8478,2007,1162.4868,FDH10,Low Fat,Snack Foods,OUT017,Medium,Tier 2,Supermarket Type1
15.5,0.02536567,82.7934,2004,1228.401,FDF24,Regular,Baking Goods,OUT035,Small,Tier 2,Supermarket Type1
14.7,0.07229836,48.2034,1997,874.8612,FDG57,Low Fat,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type1
13.15,0.022924552,157.892,2007,1917.504,FDN44,Low Fat,Fruits and Vegetables,OUT017,Medium,Tier 2,Supermarket Type1
17.7,0.040897932,82.6276,1987,731.0484,FDD32,Regular,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type1
12.857645184135976,0.127660257,198.5426,1985,790.9704,FDI04,Regular,Frozen Foods,OUT019,Small,Tier 1,Grocery Store
9.21,0.008764786,123.1414,1997,4264.449,FDA56,Low Fat,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type1
12.1,0.011604894,166.0526,2007,1480.0734,DRG51,Low Fat,Dairy,OUT017,Medium,Tier 2,Supermarket Type1
9.31,0.038169783,64.551,2007,1581.275,FDZ04,Low Fat,Frozen Foods,OUT017,Medium,Tier 2,Supermarket Type1
14.85,0.018568129,188.2214,2004,3014.7424,FDT13,Low Fat,Canned,OUT035,Small,Tier 2,Supermarket Type1
12.857645184135976,0.062109174,223.7062,1985,4965.5364,FDY56,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3
6.92,0.038671588,64.2852,2007,438.0964,FDB51,Low Fat,Dairy,OUT017,Medium,Tier 2,Supermarket Type1
13.65,0.077169841,55.593,1987,282.965,NCY29,Low Fat,Health and Hygiene,OUT013,High,Tier 3,Supermarket Type1
16.0,0.041028937,142.6496,2002,1834.9448,FDL34,Low Fat,Snack Foods,OUT045,Medium,Tier 2,Supermarket Type1
16.35,0.013387211,105.628,1999,1065.28,NCQ38,Low Fat,Others,OUT049,Medium,Tier 1,Supermarket Type1
12.857645184135976,0.017936715,93.7094,1985,4189.2136,NCR41,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3
4.88,0.223440258,52.2298,1998,161.7894,FDY24,Regular,Baking Goods,OUT010,Medium,Tier 3,Grocery Store
6.965,0.0,159.6604,2002,3327.6684,NCA42,Low Fat,Household,OUT045,Medium,Tier 2,Supermarket Type1
16.0,0.060942632,225.6404,1999,2925.5252,FDB11,Low Fat,Starchy Foods,OUT049,Medium,Tier 1,Supermarket Type1
18.85,0.042641788,257.833,2004,5382.993,FDG26,Low Fat,Canned,OUT035,Small,Tier 2,Supermarket Type1
20.7,0.021427082,156.5288,2004,1571.288,FDH24,Low Fat,Baking Goods,OUT035,Small,Tier 2,Supermarket Type1
9.3,0.042930789,88.5172,1987,1427.4752,FDX44,Low Fat,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type1
9.695,0.047697859,244.6144,2007,2695.1584,FDT52,Regular,Frozen Foods,OUT017,Medium,Tier 2,Supermarket Type1
17.25,0.10764721,39.3822,2007,314.2576,FDT04,Low Fat,Frozen Foods,OUT017,Medium,Tier 2,Supermarket Type1
19.6,0.039577173,166.1526,1997,2960.1468,FDO58,Low Fat,Snack Foods,OUT046,Small,Tier 1,Supermarket Type1
14.3,0.130415118,75.9328,1997,1158.492,FDR60,Low Fat,Baking Goods,OUT046,Small,Tier 1,Supermarket Type1
12.6,0.082921642,175.2054,2002,3502.108,NCL54,Low Fat,Household,OUT045,Medium,Tier 2,Supermarket Type1
13.1,0.075515154,167.2158,1987,3008.0844,FDW50,Low Fat,Dairy,OUT013,High,Tier 3,Supermarket Type1
12.857645184135976,0.046994717,125.802,1985,253.004,FDK43,Low Fat,Meat,OUT019,Small,Tier 1,Grocery Store
17.85,0.04679836,123.8388,2009,866.8716,FDQ32,Regular,Fruits and Vegetables,OUT018,Medium,Tier 3,Supermarket Type2
8.905,0.143129124,58.8878,1997,1151.1682,FDE29,Low Fat,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type1
18.5,0.034013539,133.2284,2002,2768.3964,NCN07,Low Fat,Others,OUT045,Medium,Tier 2,Supermarket Type1
20.25,0.022921735,240.7538,1987,3364.9532,FDB37,Regular,Baking Goods,OUT013,High,Tier 3,Supermarket Type1
10.3,0.030616757,112.7176,1999,343.5528,FDD21,Regular,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type1
17.85,0.06575528,151.505,1987,2546.685,FDX16,Low Fat,Frozen Foods,OUT013,High,Tier 3,Supermarket Type1
7.21,0.144856342,100.5332,1999,1127.8652,FDN46,Regular,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type1
16.1,0.267352587,34.9558,1998,67.9116,FDV28,Regular,Frozen Foods,OUT010,Medium,Tier 3,Grocery Store
12.857645184135976,0.130867413,150.8024,1985,4402.2696,FDR48,Low Fat,Baking Goods,OUT027,Medium,Tier 3,Supermarket Type3
12.857645184135976,0.123449671,89.7488,1985,1901.5248,FDW37,Low Fat,Canned,OUT027,Medium,Tier 3,Supermarket Type3
17.35,0.014689006,74.5038,2004,739.038,FDV40,Low Fat,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type1
10.0,0.037918142,129.6994,2009,1413.4934,FDZ57,Regular,Snack Foods,OUT018,Medium,Tier 3,Supermarket Type2
18.6,0.047964395,185.0898,1999,2993.4368,FDY46,Low Fat,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type1
16.75,0.105018817,155.263,1999,1721.093,FDX45,Low Fat,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type1
17.75,0.014577412,160.7262,2004,2864.2716,FDB33,Low Fat,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type1
9.0,0.143870574,169.4816,1998,503.3448,FDT58,Low Fat,Snack Foods,OUT010,Medium,Tier 3,Grocery Store
6.42,0.053553794,178.6002,1999,3582.004,FDM39,Low Fat,Dairy,OUT049,Medium,Tier 1,Supermarket Type1
16.75,0.075889215,37.6532,2002,575.2512,NCY41,Low Fat,Health and Hygiene,OUT045,Medium,Tier 2,Supermarket Type1
7.39,0.120280989,142.747,1997,3149.234,NCL31,Low Fat,Others,OUT046,Small,Tier 1,Supermarket Type1
19.2,0.182653772,243.0196,1997,3374.2744,NCJ31,Low Fat,Others,OUT046,Small,Tier 1,Supermarket Type1
12.857645184135976,0.25637539,94.8436,1985,567.2616,FDO23,Low Fat,Breads,OUT019,Small,Tier 1,Grocery Store
5.46,0.107036943,144.2786,2004,288.9572,FDN56,Regular,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type1
17.5,0.0,258.3304,1987,3358.2952,FDF04,Low Fat,Frozen Foods,OUT013,High,Tier 3,Supermarket Type1
12.3,0.106238768,176.1396,1987,3663.2316,FDJ44,Regular,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type1
17.0,0.055545797,220.5114,2002,5321.0736,FDS50,Low Fat,Dairy,OUT045,Medium,Tier 2,Supermarket Type1
12.857645184135976,0.019386057,194.5794,1985,3511.4292,NCQ41,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3
19.7,0.064921764,88.1198,1997,1744.396,FDA49,Low Fat,Canned,OUT046,Small,Tier 1,Supermarket Type1
19.6,0.094694278,254.9698,2007,2536.698,NCZ06,Low Fat,Household,OUT017,Medium,Tier 2,Supermarket Type1
14.5,0.019554705,162.421,2009,1957.452,NCM43,Low Fat,Others,OUT018,Medium,Tier 3,Supermarket Type2
19.35,0.033060937,172.4738,1987,1911.5118,FDH19,Low Fat,Meat,OUT013,High,Tier 3,Supermarket Type1
9.195,0.078181964,106.7596,1999,4098.6648,FDS15,Regular,Meat,OUT049,Medium,Tier 1,Supermarket Type1
16.25,0.0,90.2804,2009,1653.8472,FDO50,Low Fat,Canned,OUT018,Medium,Tier 3,Supermarket Type2
20.7,0.100583009,123.5388,2009,1981.4208,FDJ20,Regular,Fruits and Vegetables,OUT018,Medium,Tier 3,Supermarket Type2
20.0,0.136124989,38.319,1998,146.476,NCI31,Low Fat,Others,OUT010,Medium,Tier 3,Grocery Store
12.857645184135976,0.021353642,122.1098,1985,3374.2744,FDU20,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3
11.8,0.115167579,199.8084,1997,2380.9008,DRK13,Low Fat,Soft Drinks,OUT046,Small,Tier 1,Supermarket Type1
11.8,0.113559058,184.2924,2002,1850.924,DRJ24,Low Fat,Soft Drinks,OUT045,Medium,Tier 2,Supermarket Type1
19.1,0.038641968,212.1586,2002,5909.6408,FDI20,Low Fat,Fruits and Vegetables,OUT045,Medium,Tier 2,Supermarket Type1
15.5,0.157246634,145.6418,2002,2207.127,FDF10,Regular,Snack Foods,OUT045,Medium,Tier 2,Supermarket Type1
9.5,0.010917052,185.3608,1997,2021.3688,FDQ45,Regular,Snack Foods,OUT046,Small,Tier 1,Supermarket Type1
12.85,0.033172957,172.0422,2004,5345.7082,FDQ10,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type1
11.65,0.058719726,171.1422,2004,2931.5174,FDM36,Regular,Baking Goods,OUT035,Small,Tier 2,Supermarket Type1
15.6,0.0,111.8544,2009,1454.1072,FDN12,Low Fat,Baking Goods,OUT018,Medium,Tier 3,Supermarket Type2
18.85,0.141524348,168.4132,1987,2874.9244,FDD50,Low Fat,Canned,OUT013,High,Tier 3,Supermarket Type1
6.865,0.035895934,244.4486,1999,6353.0636,FDG17,Regular,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type1
11.65,0.039980644,227.3694,1999,4567.388,FDY58,Low Fat,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type1
12.857645184135976,0.0,123.473,1985,369.519,NCK29,Low Fat,Health and Hygiene,OUT019,Small,Tier 1,Grocery Store
20.5,0.0,90.883,1998,89.883,FDM32,Low Fat,Fruits and Vegetables,OUT010,Medium,Tier 3,Grocery Store
20.35,0.054056927,116.8466,1997,2356.932,FDL46,Low Fat,Snack Foods,OUT046,Small,Tier 1,Supermarket Type1
10.895,0.009636821,121.873,1999,2463.46,FDC51,Regular,Dairy,OUT049,Medium,Tier 1,Supermarket Type1
7.3,0.086266286,147.2076,1999,1921.4988,FDF16,Low Fat,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type1
11.1,0.033081389,116.5124,1987,1066.6116,NCV54,Low Fat,Household,OUT013,High,Tier 3,Supermarket Type1
7.06,0.043989429,60.2904,2002,644.4944,FDE35,Regular,Starchy Foods,OUT045,Medium,Tier 2,Supermarket Type1
9.8,0.047178116,99.4016,2004,2428.8384,FDA23,Low Fat,Baking Goods,OUT035,Small,Tier 2,Supermarket Type1
9.5,0.074496043,251.9724,2002,2516.724,FDI46,Low Fat,Snack Foods,OUT045,Medium,Tier 2,Supermarket Type1
17.6,0.039189221,97.341,1987,965.41,FDZ21,Regular,Snack Foods,OUT013,High,Tier 3,Supermarket Type1
11.8,0.115819014,198.3084,2007,4563.3932,DRK13,Low Fat,Soft Drinks,OUT017,Medium,Tier 2,Supermarket Type1
9.695,0.129008866,226.9404,2007,2700.4848,FDX36,Regular,Baking Goods,OUT017,Medium,Tier 2,Supermarket Type1
16.5,0.160371305,143.9128,2009,1581.9408,FDY22,Regular,Snack Foods,OUT018,Medium,Tier 3,Supermarket Type2
12.857645184135976,0.085392428,226.7694,1985,6165.9738,FDR32,Regular,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3
9.0,0.038925251,34.919,1997,476.047,DRF25,Low Fat,Soft Drinks,OUT046,Small,Tier 1,Supermarket Type1
12.6,0.041557653,124.5072,1997,2450.144,FDK20,Regular,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type1
12.857645184135976,0.060237465,115.9834,1985,345.5502,DRI11,Low Fat,Hard Drinks,OUT019,Small,Tier 1,Grocery Store
14.35,0.091098018,233.5984,2002,1853.5872,FDH05,Regular,Frozen Foods,OUT045,Medium,Tier 2,Supermarket Type1
13.6,0.117874024,193.6136,2002,4471.5128,FDA46,Low Fat,Snack Foods,OUT045,Medium,Tier 2,Supermarket Type1
13.85,0.030795085,143.3154,1997,1985.4156,DRD24,Low Fat,Soft Drinks,OUT046,Small,Tier 1,Supermarket Type1
16.1,0.063689583,181.9318,2007,5954.2494,FDL39,Regular,Dairy,OUT017,Medium,Tier 2,Supermarket Type1
18.25,0.184041545,110.157,2009,1867.569,FDD52,Regular,Dairy,OUT018,Medium,Tier 3,Supermarket Type2
12.15,0.13283066,190.6872,2007,2269.0464,FDR55,Regular,Fruits and Vegetables,OUT017,Medium,Tier 2,Supermarket Type1
15.35,0.020441939,216.4508,2007,5426.27,DRI13,Low Fat,Soft Drinks,OUT017,Medium,Tier 2,Supermarket Type1
12.857645184135976,0.037712875,64.4826,1985,2518.7214,FDG31,Low Fat,Meat,OUT027,Medium,Tier 3,Supermarket Type3
15.35,0.013840784,65.2168,2002,958.752,FDP04,Low Fat,Frozen Foods,OUT045,Medium,Tier 2,Supermarket Type1
18.25,0.060198496,162.9526,1987,1151.1682,FDH35,Low Fat,Starchy Foods,OUT013,High,Tier 3,Supermarket Type1
11.8,0.008559557,117.2492,2004,2432.8332,NCB42,Low Fat,Health and Hygiene,OUT035,Small,Tier 2,Supermarket Type1
9.27,0.061883353,147.905,1999,1647.855,FDQ14,Low Fat,Dairy,OUT049,Medium,Tier 1,Supermarket Type1
12.857645184135976,0.052085615,242.8512,1985,5816.4288,FDI19,Low Fat,Meat,OUT027,Medium,Tier 3,Supermarket Type3
12.8,0.039385992,224.8404,1998,1575.2828,FDJ55,Regular,Meat,OUT010,Medium,Tier 3,Grocery Store
15.0,0.064241345,45.206,1999,792.302,DRN59,Low Fat,Hard Drinks,OUT049,Medium,Tier 1,Supermarket Type1
12.5,0.006759519,42.8112,1987,639.168,NCR06,Low Fat,Household,OUT013,High,Tier 3,Supermarket Type1
17.35,0.167243769,176.2712,1987,2988.1104,NCF42,Low Fat,Household,OUT013,High,Tier 3,Supermarket Type1
7.975,0.01469075,84.725,2009,1747.725,FDG24,Low Fat,Baking Goods,OUT018,Medium,Tier 3,Supermarket Type2
10.5,0.013551445,142.0154,2009,2410.8618,FDB58,Regular,Snack Foods,OUT018,Medium,Tier 3,Supermarket Type2
12.857645184135976,0.105085956,82.3908,1985,3691.1952,FDQ56,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3
14.35,0.017038777,112.5228,1997,1989.4104,NCV41,Low Fat,Health and Hygiene,OUT046,Small,Tier 1,Supermarket Type1
12.35,0.038718195,110.657,2007,2087.283,FDW19,Regular,Fruits and Vegetables,OUT017,Medium,Tier 2,Supermarket Type1
10.195,0.075291577,119.1808,1998,351.5424,FDO56,Regular,Fruits and Vegetables,OUT010,Medium,Tier 3,Grocery Store
18.5,0.0,148.7418,2002,2501.4106,FDI41,Regular,Frozen Foods,OUT045,Medium,Tier 2,Supermarket Type1
11.5,0.0,119.5124,2009,829.5868,FDN10,Low Fat,Snack Foods,OUT018,Medium,Tier 3,Supermarket Type2
12.5,0.082085787,92.2488,2009,1358.232,FDY20,Regular,Fruits and Vegetables,OUT018,Medium,Tier 3,Supermarket Type2
12.857645184135976,0.095931002,198.5768,1985,6897.688,DRM37,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3
10.695,0.011448629,72.9038,2002,1034.6532,FDV34,Regular,Snack Foods,OUT045,Medium,Tier 2,Supermarket Type1
14.15,0.00879232,195.011,2004,1964.11,NCX18,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type1
17.6,0.049167388,114.9176,2002,1946.7992,FDY10,Low Fat,Snack Foods,OUT045,Medium,Tier 2,Supermarket Type1
12.857645184135976,0.079046992,39.8506,1985,1480.0734,NCZ17,Low Fat,Health and Hygiene,OUT027,Medium,Tier 3,Supermarket Type3
6.215,0.049580407,227.4062,1987,5191.2426,FDT12,Regular,Baking Goods,OUT013,High,Tier 3,Supermarket Type1
18.1,0.022399592,96.0094,1997,1808.9786,FDD57,Low Fat,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type1
11.65,0.033926852,111.586,2002,3395.58,FDK45,Low Fat,Seafood,OUT045,Medium,Tier 2,Supermarket Type1
7.42,0.021617397,185.0582,2002,5201.2296,FDJ57,Regular,Seafood,OUT045,Medium,Tier 2,Supermarket Type1
20.0,0.0814536,36.819,1999,768.999,NCI31,Low Fat,Others,OUT049,Medium,Tier 1,Supermarket Type1
17.75,0.07607772,112.4544,1999,2348.9424,FDZ48,Low Fat,Baking Goods,OUT049,Medium,Tier 1,Supermarket Type1
14.0,0.135775701,54.564,1997,1597.92,FDI16,Regular,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type1
15.35,0.0,193.0504,1999,2492.7552,FDZ31,Regular,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type1
6.13,0.076891526,61.5536,2002,796.2968,DRG15,Low Fat,Dairy,OUT045,Medium,Tier 2,Supermarket Type1
9.695,0.128543405,226.5404,2002,4500.808,FDX36,Regular,Baking Goods,OUT045,Medium,Tier 2,Supermarket Type1
20.25,0.014793357,191.5162,1997,3078.6592,FDD40,Regular,Dairy,OUT046,Small,Tier 1,Supermarket Type1
12.857645184135976,0.066406853,259.7962,1985,5697.9164,FDA04,Regular,Frozen Foods,OUT027,Medium,Tier 3,Supermarket Type3
15.85,0.007140468,40.848,1987,679.116,FDL21,Regular,Snack Foods,OUT013,High,Tier 3,Supermarket Type1
19.85,0.020858779,62.8194,1987,928.791,FDS21,Regular,Snack Foods,OUT013,High,Tier 3,Supermarket Type1
4.61,0.123346085,172.5396,2007,3663.2316,DRF23,Low Fat,Hard Drinks,OUT017,Medium,Tier 2,Supermarket Type1
7.365,0.159937597,93.912,2004,1304.968,FDM46,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type1
12.857645184135976,0.067128641,242.8486,1985,3420.8804,DRG49,Low Fat,Soft Drinks,OUT027,Medium,Tier 3,Supermarket Type3
18.85,0.042736348,255.933,2002,3844.995,FDG26,Low Fat,Canned,OUT045,Medium,Tier 2,Supermarket Type1
12.857645184135976,0.172629683,148.4708,1985,3761.77,FDR51,Regular,Meat,OUT027,Medium,Tier 3,Supermarket Type3
11.3,0.007278512,196.7426,2004,2768.3964,FDV39,Low Fat,Meat,OUT035,Small,Tier 2,Supermarket Type1
7.405,0.0,205.7296,2007,4570.0512,FDC39,Low Fat,Dairy,OUT017,Medium,Tier 2,Supermarket Type1
15.7,0.03079807,252.9724,2007,3020.0688,FDP45,Regular,Snack Foods,OUT017,Medium,Tier 2,Supermarket Type1
7.72,0.12152072,118.244,1997,958.752,FDC56,Low Fat,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type1
6.65,0.053591345,149.7734,2007,2375.5744,FDK38,Low Fat,Canned,OUT017,Medium,Tier 2,Supermarket Type1
10.6,0.035163639,84.4224,1987,852.224,NCJ29,Low Fat,Health and Hygiene,OUT013,High,Tier 3,Supermarket Type1
12.857645184135976,0.061470858,48.6034,1985,145.8102,NCF19,Low Fat,Household,OUT019,Small,Tier 1,Grocery Store
15.85,0.043226398,37.5164,2004,270.3148,FDG59,Low Fat,Starchy Foods,OUT035,Small,Tier 2,Supermarket Type1
12.15,0.062640143,36.6532,2007,251.6724,FDE59,Low Fat,Starchy Foods,OUT017,Medium,Tier 2,Supermarket Type1
11.35,0.06358394,89.4856,2007,1142.5128,FDB04,Regular,Dairy,OUT017,Medium,Tier 2,Supermarket Type1
20.1,0.077389797,60.8536,1987,1347.5792,NCK05,Low Fat,Health and Hygiene,OUT013,High,Tier 3,Supermarket Type1
15.7,0.00878535,204.998,2007,5366.348,FDR03,Regular,Meat,OUT017,Medium,Tier 2,Supermarket Type1
12.857645184135976,0.136592891,238.0248,1985,711.0744,FDQ03,Regular,Meat,OUT019,Small,Tier 1,Grocery Store
16.7,0.054937907,64.2168,2007,1661.8368,FDC59,Regular,Starchy Foods,OUT017,Medium,Tier 2,Supermarket Type1
6.115,0.007084185,191.153,2007,3415.554,DRB13,Regular,Soft Drinks,OUT017,Medium,Tier 2,Supermarket Type1
20.7,0.027052013,73.9354,2007,1655.1788,NCE54,Low Fat,Household,OUT017,Medium,Tier 2,Supermarket Type1
9.8,0.072863893,118.6098,2004,843.5686,FDC10,Regular,Snack Foods,OUT035,Small,Tier 2,Supermarket Type1
12.857645184135976,0.244102315,148.076,1985,146.476,FDR46,Low Fat,Snack Foods,OUT019,Small,Tier 1,Grocery Store
20.35,0.141789197,121.9072,2004,1347.5792,FDA10,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type1
12.857645184135976,0.035414528,218.2166,1985,3701.1822,FDP23,Low Fat,Breads,OUT027,Medium,Tier 3,Supermarket Type3
6.85,0.022864238,260.0594,1987,6018.1662,FDJ41,Low Fat,Frozen Foods,OUT013,High,Tier 3,Supermarket Type1
20.35,0.054011943,116.5466,1987,1885.5456,FDL46,Low Fat,Snack Foods,OUT013,High,Tier 3,Supermarket Type1
9.195,0.117462619,158.9578,2004,2246.4092,FDX33,Regular,Snack Foods,OUT035,Small,Tier 2,Supermarket Type1
9.695,0.11411658,158.8604,1999,4436.8912,NCL29,Low Fat,Health and Hygiene,OUT049,Medium,Tier 1,Supermarket Type1
12.857645184135976,0.046124444,206.7954,1985,833.5816,FDE16,Low Fat,Frozen Foods,OUT019,Small,Tier 1,Grocery Store
11.65,0.075849167,85.1908,1997,2181.1608,FDM57,Regular,Snack Foods,OUT046,Small,Tier 1,Supermarket Type1
6.035,0.065729039,188.324,1987,1491.392,FDZ36,Regular,Baking Goods,OUT013,High,Tier 3,Supermarket Type1
18.2,0.097865088,221.8456,1998,884.1824,NCW42,Low Fat,Household,OUT010,Medium,Tier 3,Grocery Store
12.857645184135976,0.058827583,110.4912,1985,436.7648,NCI54,Low Fat,Household,OUT019,Small,Tier 1,Grocery Store
7.63,0.061313057,93.3436,2009,1323.6104,DRK01,Low Fat,Soft Drinks,OUT018,Medium,Tier 3,Supermarket Type2
6.385,0.123961415,33.2874,2002,141.1496,FDX10,Regular,Snack Foods,OUT045,Medium,Tier 2,Supermarket Type1
9.6,0.014270394,187.3872,2009,2647.2208,FDO46,Regular,Snack Foods,OUT018,Medium,Tier 3,Supermarket Type2
20.5,0.060847634,75.0696,1998,149.1392,FDD16,Low Fat,Frozen Foods,OUT010,Medium,Tier 3,Grocery Store
12.857645184135976,0.0,253.0356,1985,11445.102,FDZ20,Low Fat,Fruits and Vegetables,OUT027,Medium,Tier 3,Supermarket Type3
18.35,0.014103354,225.4746,2007,1346.2476,NCI18,Low Fat,Household,OUT017,Medium,Tier 2,Supermarket Type1
19.6,0.033901442,56.2614,1997,773.6596,DRI25,Low Fat,Soft Drinks,OUT046,Small,Tier 1,Supermarket Type1
14.15,0.024454052,197.211,2002,3731.809,FDY44,Regular,Fruits and Vegetables,OUT045,Medium,Tier 2,Supermarket Type1
12.857645184135976,0.0,55.9298,1985,107.8596,FDW38,Regular,Dairy,OUT019,Small,Tier 1,Grocery Store
12.857645184135976,0.096730427,159.0262,1985,5887.6694,FDY33,Regular,Snack Foods,OUT027,Medium,Tier 3,Supermarket Type3
17.6,0.097198194,89.8856,2004,351.5424,DRH51,Low Fat,Dairy,OUT035,Small,Tier 2,Supermarket Type1
19.0,0.066005186,188.4214,2007,2826.321,FDT32,Regular,Fruits and Vegetables,OUT017,Medium,Tier 2,Supermarket Type1
8.42,0.030890618,228.7352,1999,5954.9152,FDI50,Regular,Canned,OUT049,Medium,Tier 1,Supermarket Type1
9.3,0.028498354,195.8136,1987,2332.9632,FDB60,Low Fat,Baking Goods,OUT013,High,Tier 3,Supermarket Type1
19.75,0.033883448,213.2902,2004,4247.804,FDP09,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type1
6.78,0.066565644,185.324,1987,3914.904,FDA20,Low Fat,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type1
